3467.1412921156  1.949048E-10
3469.41602561282  1.948552E-10
3471.69075911004  1.942341E-10
3473.96549260726  1.944703E-10
3476.24022610448  1.933349E-10
3478.51495960171  1.948515E-10
3480.78969309893  1.934298E-10
3483.06442659615  1.960326E-10
3485.33916009337  1.953089E-10
3487.61389359059  1.958807E-10
3489.88862708781  1.949067E-10
3492.16336058503  1.932078E-10
3494.43809408225  1.908173E-10
3496.71282757947  1.893511E-10
3498.98756107669  1.915762E-10
3501.26229457392  1.904586E-10
3503.53702807114  1.916566E-10
3505.81176156836  1.919828E-10
3508.08649506558  1.911139E-10
3510.3612285628  1.898532E-10
3512.63596206002  1.879465E-10
3514.91069555724  1.884768E-10
3517.18542905446  1.898057E-10
3519.46016255168  1.894551E-10
3521.7348960489  1.893101E-10
3524.00962954612  1.902165E-10
3526.28436304335  1.891384E-10
3528.55909654057  1.876070E-10
3530.83383003779  1.873752E-10
3533.10856353501  1.881681E-10
3535.38329703223  1.881778E-10
3537.65803052945  1.888715E-10
3539.93276402667  1.881066E-10
3542.20749752389  1.858930E-10
3544.48223102111  1.861506E-10
3546.75696451833  1.873061E-10
3549.03169801556  1.850749E-10
3551.30643151278  1.836832E-10
3553.58116501  1.820223E-10
3555.85589850722  1.835951E-10
3558.13063200444  1.838576E-10
3560.40536550166  1.839120E-10
3562.68009899888  1.847000E-10
3564.9548324961  1.848616E-10
3567.22956599332  1.837250E-10
3569.50429949055  1.831933E-10
3571.77903298777  1.834882E-10
3574.05376648499  1.814112E-10
3576.32849998221  1.823587E-10
3578.60323347943  1.823354E-10
3580.87796697665  1.827197E-10
3583.15270047387  1.817737E-10
3585.42743397109  1.821807E-10
3587.70216746831  1.797239E-10
3589.97690096553  1.805372E-10
3592.25163446276  1.816021E-10
3594.52636795998  1.807715E-10
3596.8011014572  1.813847E-10
3599.07583495442  1.813750E-10
3601.35056845164  1.785074E-10
3603.62530194886  1.796030E-10
3605.90003544608  1.800883E-10
3608.1747689433  1.811281E-10
3610.44950244052  1.803276E-10
3612.72423593774  1.791127E-10
3614.99896943497  1.780991E-10
3617.27370293219  1.804694E-10
3619.54843642941  1.807202E-10
3621.82316992663  1.791835E-10
3624.09790342385  1.786336E-10
3626.37263692107  1.794229E-10
3628.64737041829  1.789408E-10
3630.92210391551  1.768202E-10
3633.19683741273  1.747227E-10
3635.47157090995  1.737921E-10
3637.74630440717  1.759040E-10
3640.0210379044  1.772423E-10
3642.29577140162  1.794090E-10
3644.57050489884  1.780374E-10
3646.84523839606  1.774550E-10
3649.11997189328  1.766545E-10
3651.3947053905  1.771134E-10
3653.66943888772  1.770088E-10
3655.94417238494  1.764773E-10
3658.21890588216  1.750749E-10
3660.49363937938  1.742029E-10
3662.76837287661  1.732641E-10
3665.04310637383  1.741033E-10
3667.31783987105  1.737283E-10
3669.59257336827  1.724142E-10
3671.86730686549  1.715571E-10
3674.14204036271  1.725340E-10
3676.41677385993  1.725092E-10
3678.69150735715  1.723920E-10
3680.96624085437  1.721486E-10
3683.2409743516  1.716401E-10
3685.51570784882  1.697884E-10
3687.79044134604  1.705528E-10
3690.06517484326  1.696868E-10
3692.33990834048  1.698099E-10
3694.6146418377  1.700849E-10
3696.88937533492  1.702638E-10
3699.16410883214  1.696966E-10
3701.43884232936  1.685540E-10
3703.71357582658  1.651011E-10
3705.98830932381  1.662326E-10
3708.26304282103  1.691513E-10
3710.53777631825  1.676883E-10
3712.81250981547  1.669611E-10
3715.08724331269  1.724267E-10
3717.36197680991  1.746640E-10
3719.63671030713  1.670782E-10
3721.91144380435  1.624917E-10
3724.18617730157  1.696207E-10
3726.46091079879  1.818939E-10
3728.73564429602  1.831009E-10
3731.01037779324  1.713404E-10
3733.28511129046  1.550360E-10
3735.55984478768  1.563293E-10
3737.8345782849  1.762473E-10
3740.10931178212  1.939664E-10
3742.38404527934  1.981669E-10
3744.65877877656  1.896411E-10
3746.93351227378  1.682582E-10
3749.208245771  1.496724E-10
3751.48297926822  1.518419E-10
3753.75771276545  1.749573E-10
3756.03244626267  1.975802E-10
3758.30717975989  2.105492E-10
3760.58191325711  2.147532E-10
3762.85664675433  2.070553E-10
3765.13138025155  1.885527E-10
3767.40611374877  1.646221E-10
3769.68084724599  1.443953E-10
3771.95558074321  1.472344E-10
3774.23031424044  1.712563E-10
3776.50504773766  1.954615E-10
3778.77978123488  2.127831E-10
3781.0545147321  2.229675E-10
3783.32924822932  2.245683E-10
3785.60398172654  2.223722E-10
3787.87871522376  2.166554E-10
3790.15344872098  2.055990E-10
3792.4281822182  1.881985E-10
3794.70291571542  1.615510E-10
3796.97764921265  1.399743E-10
3799.25238270987  1.421953E-10
3801.52711620709  1.670974E-10
3803.80184970431  1.929470E-10
3806.07658320153  2.085214E-10
3808.35131669875  2.193408E-10
3810.62605019597  2.260497E-10
3812.90078369319  2.283782E-10
3815.17551719041  2.231778E-10
3817.45025068763  2.107784E-10
3819.72498418486  2.030534E-10
3821.99971768208  2.084175E-10
3824.2744511793  2.153782E-10
3826.54918467652  2.088950E-10
3828.82391817374  1.922131E-10
3831.09865167096  1.683915E-10
3833.37338516818  1.444024E-10
3835.6481186654  1.348738E-10
3837.92285216262  1.500598E-10
3840.19758565984  1.783685E-10
3842.47231915707  1.988276E-10
3844.74705265429  2.119696E-10
3847.02178615151  2.213188E-10
3849.29651964873  2.246149E-10
3851.57125314595  2.238649E-10
3853.84598664317  2.230120E-10
3856.12072014039  2.243437E-10
3858.39545363761  2.280274E-10
3860.67018713483  2.289903E-10
3862.94492063205  2.263519E-10
3865.21965412928  2.239625E-10
3867.4943876265  2.205328E-10
3869.76912112372  2.176541E-10
3872.04385462094  2.176204E-10
3874.31858811816  2.167640E-10
3876.59332161538  2.127506E-10
3878.8680551126  2.065479E-10
3881.14278860982  1.955342E-10
3883.41752210704  1.763578E-10
3885.69225560426  1.521459E-10
3887.96698910148  1.312743E-10
3890.24172259871  1.330838E-10
3892.51645609593  1.566843E-10
3894.79118959315  1.822054E-10
3897.06592309037  1.995695E-10
3899.34065658759  2.100354E-10
3901.61539008481  2.171216E-10
3903.89012358203  2.209210E-10
3906.16485707925  2.211161E-10
3908.43959057647  2.220613E-10
3910.7143240737  2.245126E-10
3912.98905757092  2.237727E-10
3915.26379106814  2.233777E-10
3917.53852456536  2.216553E-10
3919.81325806258  2.172598E-10
3922.0879915598  2.162447E-10
3924.36272505702  2.148225E-10
3926.63745855424  2.114468E-10
3928.91219205146  2.140320E-10
3931.18692554868  2.173929E-10
3933.4616590459  2.178676E-10
3935.73639254313  2.192658E-10
3938.01112604035  2.201493E-10
3940.28585953757  2.204493E-10
3942.56059303479  2.203215E-10
3944.83532653201  2.183181E-10
3947.11006002923  2.163395E-10
3949.38479352645  2.155885E-10
3951.65952702367  2.133674E-10
