3488.3393554688	2.6069473481514e-13
3488.3393554688	3.9039350094652314e-13
3490.9463028169516	3.9492842047843257e-13
3493.553250165103	3.828049259958083e-13
3496.1601975132544	3.8241491136931094e-13
3498.7671448614055	3.855345404903121e-13
3501.374092209557	3.842099978012409e-13
3503.9810395577083	3.818114444401055e-13
3506.58798690586	3.8103331254091266e-13
3509.194934254011	3.7873317763198466e-13
3511.8018816021627	3.827048812403422e-13
3514.408828950314	3.8311124021458975e-13
3517.0157762984654	3.853724251604712e-13
3519.622723646617	3.900932582599076e-13
3522.229670994768	3.852250278751218e-13
3524.83661834292	3.7935957543713816e-13
3527.443565691071	3.778065100351613e-13
3530.0505130392226	3.839701722806871e-13
3532.6574603873737	3.8772224363395336e-13
3535.2644077355253	3.8758731467358754e-13
3537.8713550836765	3.8430955466572936e-13
3540.478302431828	3.7917309266347066e-13
3543.085249779979	3.7578208773869637e-13
3545.692197128131	3.6964807842258807e-13
3548.2991444762824	3.6618470300280037e-13
3550.9060918244336	3.6241756123933655e-13
3553.513039172585	3.6573085597339794e-13
3556.1199865207363	3.6782778429014784e-13
3558.726933868888	3.567350137078512e-13
3561.333881217039	3.6482625189078466e-13
3563.9408285651907	3.7971690136813507e-13
3566.547775913342	3.8295468142088285e-13
3569.1547232614935	3.8816703757521553e-13
3571.7616706096446	3.890129050051344e-13
3574.3686179577962	3.874613032760904e-13
3576.975565305948	3.828536337784072e-13
3579.582512654099	3.7932141152066667e-13
3582.1894600022506	3.757946915889515e-13
3584.7964073504018	3.754997072828725e-13
3587.4033546985534	3.774228108863187e-13
3590.0103020467045	3.7857461306425866e-13
3592.617249394856	3.779711190299989e-13
3595.2241967430073	3.814239234786049e-13
3597.831144091159	3.8282498373599927e-13
3600.43809143931	3.799965442134734e-13
3603.0450387874616	3.773132251517347e-13
3605.6519861356132	3.744040938825216e-13
3608.2589334837644	3.7272669759641497e-13
3610.865880831916	3.7329362691240764e-13
3613.472828180067	3.7244548265792654e-13
3616.0797755282188	3.720039413231818e-13
3618.68672287637	3.71377082732105e-13
3621.2936702245215	3.7520428929592453e-13
3623.9006175726727	3.7294464933813887e-13
3626.5075649208243	3.684213036644207e-13
3629.1145122689754	3.705175272497585e-13
3631.721459617127	3.711512434195763e-13
3634.328406965278	3.769094953677554e-13
3636.93535431343	3.799172348245561e-13
3639.5423016615814	3.7997540227110993e-13
3642.1492490097326	3.8201432577163186e-13
3644.756196357884	3.838462750774263e-13
3647.3631437060353	3.8515943364368643e-13
3649.970091054187	3.8946030103161056e-13
3652.577038402338	3.9085932840993154e-13
3655.1839857504897	3.863737129718159e-13
3657.790933098641	3.82484733989219e-13
3660.3978804467924	3.833111670951961e-13
3663.0048277949436	3.8242900599755325e-13
3665.611775143095	3.859793886416829e-13
3668.218722491247	3.868759696282198e-13
3670.825669839398	3.849927375596668e-13
3673.4326171875496	3.792169215362934e-13
3676.0395645357007	3.8057298740352963e-13
3678.6465118838523	3.858616984958596e-13
3681.2534592320035	3.864019022283005e-13
3683.860406580155	3.7997293571116753e-13
3686.4673539283062	3.733993908343336e-13
3689.074301276458	3.6189299712323375e-13
3691.681248624609	3.524697352562389e-13
3694.2881959727606	3.495766772842329e-13
3696.895143320912	3.3768593390298696e-13
3699.5020906690634	3.4063767431757874e-13
3702.109038017215	3.5486706888993025e-13
3704.715985365366	3.5379847922872854e-13
3707.3229327135177	3.5121141021485225e-13
3709.929880061669	3.5113998839673977e-13
3712.5368274098205	3.619943158162525e-13
3715.1437747579716	3.6630507654900057e-13
3717.7507221061232	3.5737534351092115e-13
3720.3576694542744	3.5363275892666413e-13
3722.964616802426	3.5894385879385593e-13
3725.5715641505776	3.666577404106558e-13
3728.1785114987288	3.608605113943758e-13
3730.7854588468804	3.599328138054886e-13
3733.3924061950315	3.6589766047763483e-13
3735.999353543183	3.806992969566242e-13
3738.6063008913343	3.899252882383353e-13
3741.213248239486	3.7597437099398667e-13
3743.820195587637	3.5204768245554463e-13
3746.4271429357887	3.4311889809436613e-13
3749.03409028394	3.451454074800131e-13
3751.6410376320914	3.584893070330414e-13
3754.247984980243	3.665027266050447e-13
3756.854932328394	3.681740513589854e-13
3759.461879676546	3.6564715556568206e-13
3762.068827024697	3.5388364330937727e-13
3764.6757743728485	3.285547018911511e-13
3767.2827217209997	3.2410863272727686e-13
