3488.4571090872	2.6067397806099e-13
3488.4571090872	3.891227888953158e-13
3491.06384886781	3.9701431703807744e-13
3493.6705886484197	3.8081798998945704e-13
3496.2773284290297	3.829478238421419e-13
3498.8840682096397	3.8589278799315563e-13
3501.4908079902493	3.84172321775747e-13
3504.0975477708594	3.816514975146096e-13
3506.7042875514694	3.812944426341558e-13
3509.3110273320794	3.8113441439349693e-13
3511.917767112689	3.853082946019687e-13
3514.524506893299	3.9112357558442057e-13
3517.131246673909	3.9000608840523976e-13
3519.7379864545187	3.932171699794901e-13
3522.3447262351287	3.8450002188238075e-13
3524.951466015739	3.7912283989277595e-13
3527.5582057963484	3.788690552692514e-13
3530.1649455769584	3.8487735134346e-13
3532.7716853575685	3.8764515685948964e-13
3535.378425138178	3.9075706104001184e-13
3537.985164918788	3.864313383172835e-13
3540.591904699398	3.881944678901794e-13
3543.1986444800077	3.86473757727282e-13
3545.8053842606178	3.7906816899822837e-13
3548.412124041228	3.7554464746292204e-13
3551.018863821838	3.679746123693567e-13
3553.6256036024474	3.684142834553539e-13
3556.2323433830575	3.6886268236883957e-13
3558.8390831636675	3.547727704059783e-13
3561.445822944277	3.6541806364663587e-13
3564.052562724887	3.812095767091045e-13
3566.659302505497	3.824472476991053e-13
3569.2660422861068	3.886910324851778e-13
3571.872782066717	3.9155256727901877e-13
3574.479521847327	3.872089281153901e-13
3577.0862616279364	3.8259309999635893e-13
3579.6930014085465	3.794378277289373e-13
3582.2997411891565	3.751892459907813e-13
3584.906480969766	3.818688529451386e-13
3587.513220750376	3.931949438349541e-13
3590.119960530986	3.914065523514393e-13
3592.7267003115962	3.888461005008975e-13
3595.333440092206	3.8689976786590585e-13
3597.940179872816	3.8233392146702627e-13
3600.546919653426	3.828614942441577e-13
3603.1536594340355	3.8039637086963174e-13
3605.7603992146455	3.7386267042263666e-13
3608.3671389952556	3.727142563764857e-13
3610.973878775865	3.7349574930241325e-13
3613.580618556475	3.7228090076814324e-13
3616.1873583370852	3.7225883725393316e-13
3618.794098117695	3.7085837330773364e-13
3621.400837898305	3.7639084015349267e-13
3624.007577678915	3.7280798565429707e-13
3626.6143174595245	3.6780187185822544e-13
3629.2210572401345	3.716449890889262e-13
3631.8277970207446	3.7454823856135355e-13
3634.4345368013546	3.792236706948171e-13
3637.041276581964	3.807181078643168e-13
3639.6480163625743	3.777986766744651e-13
3642.2547561431843	4.0975217468174063e-13
3644.861495923794	4.135248187712298e-13
3647.468235704404	3.8607775288378166e-13
3650.074975485014	3.9042656911278395e-13
3652.6817152656236	3.937669689011575e-13
3655.2884550462336	3.9046202252382423e-13
3657.8951948268436	3.8161037914721807e-13
3660.501934607453	3.833848928429251e-13
